STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,isced11,International Standard Classification of Education (ISCED 2011),age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EE,Estonia,2021,,36.0,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EE,Estonia,2022,,36.7,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EE,Estonia,2023,,36.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EE,Estonia,2024,,36.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EL,Greece,2004,,17.6,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EL,Greece,2005,,17.6,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EL,Greece,2006,,18.7,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EL,Greece,2007,,19.1,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EL,Greece,2008,,19.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EL,Greece,2009,,19.9,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EL,Greece,2010,,20.9,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EL,Greece,2011,,22.2,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EL,Greece,2012,,22.9,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EL,Greece,2013,,24.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EL,Greece,2014,,24.6,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EL,Greece,2015,,25.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EL,Greece,2016,,26.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EL,Greece,2017,,27.2,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EL,Greece,2018,,27.7,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EL,Greece,2019,,27.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EL,Greece,2020,,28.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EL,Greece,2021,,30.1,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EL,Greece,2022,,30.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EL,Greece,2023,,29.9,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EL,Greece,2024,,30.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,ES,Spain,2004,,24.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,ES,Spain,2005,,26.1,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,ES,Spain,2006,,26.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,ES,Spain,2007,,26.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,ES,Spain,2008,,27.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,ES,Spain,2009,,27.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,ES,Spain,2010,,28.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,ES,Spain,2011,,29.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,ES,Spain,2012,,30.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,ES,Spain,2013,,30.9,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,ES,Spain,2014,,31.7,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,ES,Spain,2015,,32.1,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,ES,Spain,2016,,32.7,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,ES,Spain,2017,,33.2,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,ES,Spain,2018,,34.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,ES,Spain,2019,,35.1,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,ES,Spain,2020,,36.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,ES,Spain,2021,,36.2,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,ES,Spain,2022,,36.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,ES,Spain,2023,,37.1,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,ES,Spain,2024,,37.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EU27_2020,European Union - 27 countries (from 2020),2004,,18.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EU27_2020,European Union - 27 countries (from 2020),2005,,18.6,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EU27_2020,European Union - 27 countries (from 2020),2006,,19.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EU27_2020,European Union - 27 countries (from 2020),2007,,19.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EU27_2020,European Union - 27 countries (from 2020),2008,,20.1,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EU27_2020,European Union - 27 countries (from 2020),2009,,20.9,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EU27_2020,European Union - 27 countries (from 2020),2010,,21.6,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EU27_2020,European Union - 27 countries (from 2020),2011,,22.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EU27_2020,European Union - 27 countries (from 2020),2012,,23.2,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EU27_2020,European Union - 27 countries (from 2020),2013,,24.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EU27_2020,European Union - 27 countries (from 2020),2014,,24.5,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EU27_2020,European Union - 27 countries (from 2020),2015,,25.2,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EU27_2020,European Union - 27 countries (from 2020),2016,,25.7,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EU27_2020,European Union - 27 countries (from 2020),2017,,26.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EU27_2020,European Union - 27 countries (from 2020),2018,,27.2,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EU27_2020,European Union - 27 countries (from 2020),2019,,28.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EU27_2020,European Union - 27 countries (from 2020),2020,,29.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EU27_2020,European Union - 27 countries (from 2020),2021,,29.7,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EU27_2020,European Union - 27 countries (from 2020),2022,,30.2,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EU27_2020,European Union - 27 countries (from 2020),2023,,30.9,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EU27_2020,European Union - 27 countries (from 2020),2024,,31.7,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,FI,Finland,2004,,28.2,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,FI,Finland,2005,,28.6,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,FI,Finland,2006,,29.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,FI,Finland,2007,,30.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,FI,Finland,2008,,30.2,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,FI,Finland,2009,,30.9,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,FI,Finland,2010,,31.6,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,FI,Finland,2011,,32.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,FI,Finland,2012,,32.8,,,,,
